song_id,Local_lat,Local_long,Homeland_lat,Homeland_long,culture_id,Audio_notes,Duration,Archival_source#,Song,Genre,Song_notes,Performers,Instruments,Gender of Vocalists,Lyrics,Recorded_by,Year,Publisher,Publcation_collection,Repository
3834,23.4,85.35,,,21869,,0:03:52,T1788.A5,Philosophical Song on Life,Topical Song,,"Male leader, mixed chorus, bell, drum",Male Voice; Mixed Voices; Bell; Drum,Mixed adults,,Dept. of Anthropology Government of India,1953,Previously Unpublished,"Anthropological Survey of India, Indian Museum, Kolkata; Government of India, Calcutta, Munda #1, song 5","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
3835,23.4,85.35,,,21869,,0:03:52,T1788.A6,Devotional Song,Devotional Song,Devotional song,Male solo,Male Voice,Men,,Dept. of Anthropology Government of India,1953,Previously Unpublished,"Anthropological Survey of India, Indian Museum, Kolkata; Government of India, Calcutta, Munda #1, song 6","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
9606,23.34,85.3,,,21869,,,T7237.B11,Mitmining,,Mitmining,,,,,,,IPNGS,"Papua New Guinea Collection: Gulf Province, Institute of New Guinea Studies IPNGS 008.","Institute of Papua New Guinea Studies (IPNGS), Papua New Guinea; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
3850,21.14,79.08,,,24916,,0:03:18,T1790.2,"Rag Dong, Chadery Ra Kap Kan",Ceremonial Song; Raga,"Ceremonial song, seemingly an official folk song. Ragas are traditional classical Indian musical modes used for improvisation. Raga means ""color"" in Sanskrit and each raga has a unique sound, like the hues of a color, that expresses emotions and moods. The sound of each raga is associated with certain emotions, times of day, Hindu deities, and seasons. Ragas are thought to possess magical powers like bringing rain or causing fires.","Sukur Soren, leader, male chorus",Male Voice; Male Voices,Men,,All India Radio,1948-1950,All India Radio,"All India Radio, External Programme Exchange Unit","Sound and Central Archives of All India Radio, New Delhi; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
412,24.66,93.9,,,21176,,0:01:26,2C14.A1,Devotional Song to Ima Leimaren,Devotional Song,"Song to the Earth Mother, priestess","Female solo, pena",Female Voice; Pena,Women,,Louise Lightfoot,1951,Smithsonian Folkways,"Ritual Music of Manipur. Ethnic Folkways Library FE4479, 1960","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
4337,24.66,93.9,,,21176,,0:07:38,2C14.A5,Khamba Ritual Dance,Dance Song; Praise Song; Ritual Song,"A virile dance performed while a pena player sings of the great deeds of Khamba, at the Lai Haroube","Mixed chorus, pena",Mixed Voices; Pena,Mixed adults,,Louise Lightfoot,1951,Smithsonian Folkways,"Ritual Music of Manipur. Ethnic Folkways Library FE4479, 1960","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
4338,24.66,93.9,,,21176,,0:03:35,2C14.A2,Invocation to Ima Leimaren,Invocation; Spirit Song; Adoration Song,"A call to the spirit of the Earth Mother for adoration at the shrine, priestess","Female solo, sharīk, hand-bell","Female Voice; Sharīk, Hand-Bell",Women,,Louise Lightfoot,1951,Smithsonian Folkways,"Ritual Music of Manipur. Ethnic Folkways Library FE4479, 1960","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
4339,24.66,93.9,,,21176,,0:07:50,2C14.B1,Lei Katba Ritual,Ritual Song; Love Song,Performed and perfected by maidens while old love songs are played,Female chorus,Female Voices,Women,,Louise Lightfoot,1951,Smithsonian Folkways,"Ritual Music of Manipur. Ethnic Folkways Library FE4479, 1960","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
4340,24.66,93.9,,,21176,,0:01:22,2C14.B2,Song of Ima Leimaren,,A song in the Meitei style,"Solo female, flute, harp",Female Voices; Flute; Harp,Women,,Louise Lightfoot,1951,Smithsonian Folkways,"Ritual Music of Manipur. Ethnic Folkways Library FE4479, 1960","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
4341,24.66,93.9,,,21176,,0:01:05,2C14.B3,Palace Song,Court Music,Sung with pena accompaniment when the King of Manipur is retiring at night,"Mixed chorus, pena",Mixed Voices; Pena,Mixed adults,,Louise Lightfoot,1951,Smithsonian Folkways,"Ritual Music of Manipur. Ethnic Folkways Library FE4479, 1960","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
4342,24.66,93.9,,,21176,,0:04:54,2C14.B4,Arti Ritual Music,Ritual Song,Performed several times a day at the shrine of Shri Radha-Krishna,"Solo voice, hand-bell, kartal, cymbals, drums",Voice; Hand-Bell; Kartal; Cymbals; Drums,Mixed adults,,Louise Lightfoot,1951,Smithsonian Folkways,"Ritual Music of Manipur. Ethnic Folkways Library FE4479, 1960","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
4343,24.66,93.9,,,21176,,0:04:29,2C14.B5,"Krishna Abhisar, Excerpt from Ras Ritual",Dance Song; Ritual Song,"Shri Krishna dances with flute in hand, probably a western guitar","Shri Krishna, flute, guitar",Flute; Guitar,,,Louise Lightfoot,1951,Smithsonian Folkways,"Ritual Music of Manipur. Ethnic Folkways Library FE4479, 1960","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
4344,24.66,93.9,,,21176,,0:03:45,2C14.B6,Basok Song,Religious Song,A popular form of religious art in Manipur,Young girl,Girl's Voice,Girls,,Louise Lightfoot,1951,Smithsonian Folkways,"Ritual Music of Manipur. Ethnic Folkways Library FE4479, 1960","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
409,26.2,92.93,,,10627,,0:03:05,"2C19.B3, T6690",Angami Naga Song No.2,Festival Song,Sekreni festival song,Male chorus,Male Voices,Men,,Dept. of Anthropology Government of India,1953,Smithsonian Folkways,"Songs of Assam, Uttar Pradesh, and the Andamans. Folkways FE4380, 1961","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
20443,26.2,92.93,,,10627,,0:01:49,2C19.B4B,"Angami Naga Song, Number 1B",Love Song,Love song,Male and female duet,Male Voice; Female Voice,Mixed adults,,Dept. of Anthropology Government of India,1953,Smithsonian Folkways,"Songs of Assam, Uttar Pradesh, and the Andamans. Folkways FE4380, 1961","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
20444,26.2,92.93,,,10627,,0:01:12,2C19.B4A,Jaunsari Song No.1A,Field Song; Agricultural Song; Song Of Return,Sung upon return from cultivating fields,Mixed chorus,Mixed Voices,Mixed adults,,Dept. of Anthropology Government of India,1961,Smithsonian Folkways,"Songs of Assam, Uttar Pradesh, and the Andamans. Folkways FE4380, 1961","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
9906,32.55,76.12,,,19196,LP Missing,0:01:26,T5548.24-26,Bhounru,Mountain Song; Calls,"Mountain call, female soloist in mountain call style, later joined by another female singer for a phrase and long held note ","Female solo, female partner",Female Voice; Female Partner,Women,,David Lewiston,1978,Nonesuch Records,"Festivals of the Himalayas: Volume II, Nonesuch Records Explorer Series H-72079. T5548.24-T5548.26, Track A1","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
9907,32.55,76.12,,,19196,LP Missing,0:03:20,T5548.27,Dance of Mahasu,Harvest Song; Dance Song,"Harvest dance song, drums hold a steady rhythm under a large chorus and reed flute","Mixed chorus, drums, clapping",Mixed Voices; Drums; Clapping,Mixed adults,,David Lewiston,1978,Nonesuch Records,"Festivals of the Himalayas: Volume II, Nonesuch Records Explorer Series H-72079, Track A2","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
9908,32.55,76.12,,,19196,LP Missing,0:04:16,T5548.28,"Humbey, Humbey",Instrumental,Ornamented flute melody,Solo flute,Flute,,,David Lewiston,1978,Nonesuch Records,"Festivals of the Himalayas: Volume II, Nonesuch Records Explorer Series H-72079, Track A4","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
9909,31.95,77.1,,,19196,LP Missing,0:06:59,2C71.B5/H72065.B5,Kului Nali,Dance Song,"Dance of Kulu Valley, lyrics describe their traditional clothing ","Sharnai, dhol, nagara, haransinga",Sharnai; Dhol; Nagara; Haransinga,Mixed adults,,David Lewiston,1978,Nonesuch Records,"Festivals of the Himalayas: Volume II, Nonesuch Records Explorer Series H-72065 Track B5","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
9910,31.95,77.1,,,19196,LP Missing,0:04:52,T5549.01,Bhiagrha,Dawn Song,Early morning song,"Male chorus, drums, flute, cymbals",Male Voices; Drums; Flute; Cymbals,Men,,David Lewiston,1978,Nonesuch Records,"Festivals of the Himalayas: Volume II, Nonesuch Records Explorer Series H-72079, Track B2","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
9911,31.95,77.1,,,19196,LP Missing,0:04:14,T5549.02,Mohna,,Female soloist in heterophony with wood flute,"Female solo, flute",Female Voice; Flute,Women,,David Lewiston,1978,Nonesuch Records,"Festivals of the Himalayas: Volume II, Nonesuch Records Explorer Series H-72079, Track B3","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
9912,31.95,77.1,,,19196,LP Missing,0:01:49,T5549.03,Jhuri Lagi Mahari Naunchi,Love Song,Our Love Is New,Male solo,Male Voice,Men,,David Lewiston,1978,Nonesuch Records,"Festivals of the Himalayas: Volume II, Nonesuch Records Explorer Series H-72079, Track B4","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
750,33.77,76.57,,,18173,,0:03:54,2C22.B5,Geet,Women's Song,,"Female leader, female chorus, drum, rubab",Female Voice; Female Voices; Drum; Rubab,Women,,Kashmir Radio,1957,Smithsonian Folkways,"Music from South Asia. Ethnic Folkways Library FE4447, 1957","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
9293,33.77,76.57,,,18173,,0:05:13,2C44.B1; WFS8ALT.7; CHB5B1.27,Song of the Nightingale,Animal Song,Female singer with flute,"Solo female, flute",Female Voices; Flute,Women,,E. Bhavnain,1962,Smithsonian Folkways,"Folk Music of Kashmir. Folkways Records FE4350, 1962","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2987,28.82,83.73,,,12156,,0:02:00,2A47.A8,Dance Song,Dance Song,Dance song with damyan accompaniment,"Nawang Tsering, damyan",Female Voice; Damyan,Women,,"Caspar Cronk, American Himalayan Expedition",1959,Smithsonian Folkways,"Songs and Dances of Nepal. Ethnic Folkways Library FE4101, 1964","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2988,28.82,83.73,,,12156,,0:02:23,2A47.A6,Dance to Foreigners,Dance Song,"Old Botean song, text is altered to fit the particular occasion",Young Botean Women,Female Voices,Women,,"Caspar Cronk, American Himalayan Expedition",1959,Smithsonian Folkways,"Songs and Dances of Nepal. Ethnic Folkways Library FE4101, 1964","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2989,27.67,85.51,,,12156,,0:01:52,2A47.A2,Prayer Chant,,Chanted as a protection against sickness while traveling,Darjung,Male Voice,Men,,"Caspar Cronk, American Himalayan Expedition",1959,Smithsonian Folkways,"Songs and Dances of Nepal. Ethnic Folkways Library FE4101, 1964","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2990,27.67,85.51,,,12156,,0:01:43,2A47.A3,Botean Song,,"Sung by Tsering, a Botean, from Chimi Garza, Purungaon",Tsering,Female Voice,Women,,"Caspar Cronk, American Himalayan Expedition",1959,Smithsonian Folkways,"Songs and Dances of Nepal. Ethnic Folkways Library FE4101, 1964","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2422,28.53,83.87,,,50279,,0:00:32,2C42.B3,Chants népalo-gurungs pour danser,Dance Song,Dance Song of the Gurung people,"Mixed chorus, madal",Mixed Voices; Madal,Mixed adults,,Bernard Pignede,1958,Chant du Monde,"Chants du Nepal. Le Chant Du Monde LDY 4175, 1958","Sound Archives of the CNRS & the Musée de l'Homme, Centre de Recherche en Etnomusicologie, http://archives.crem-cnrs.fr/; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2424,28.53,83.87,,,50279,,0:02:47,2C42.B1(5);CHB2A2.23,Chants gurung pour la veillée,Wake Song,Gurung wake song,"One man, two women",1 Male Voice; 2 Female Voices,Mixed adults,,Bernard Pignede,1958,Chant du Monde,"Chants du Nepal. Le Chant Du Monde LDY 4175, 1958","Sound Archives of the CNRS & the Musée de l'Homme, Centre de Recherche en Etnomusicologie, http://archives.crem-cnrs.fr/; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
403,27.71,85.32,,,22386,,0:04:47,2C22.A6,Marital Song,Wedding Song,Mostly pentatonic scale and 4/4 beat,"Mixed chorus, drums",Mixed Voices; Drums,Mixed adults,,Louis Sobel,1957,Smithsonian Folkways,"Music from South Asia. Ethnic Folkways Library FE4447, 1957","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2421,27.71,85.32,,,25378,,0:02:54,2C42.B4,Jhyaure,Love Song; Lament,Song about a man leaving his beloved,"Female solo, madal, cymbals",Female Voice; Madal; Cymbals,Women,,Bernard Pignede,1958,Chant du Monde,"Chants du Nepal. Le Chant Du Monde LDY 4175, 1958","Sound Archives of the CNRS & the Musée de l'Homme, Centre de Recherche en Etnomusicologie, http://archives.crem-cnrs.fr/; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2985,27.71,85.31,,,25378,,0:01:12,2A47.A10,Sherpa Song  ,Work Song; Hauling Song,The Sherpas work together and often sang during the day,Phurkeepa,Male Voice,Men,,"Caspar Cronk, American Himalayan Expedition",1959,Smithsonian Folkways,"Songs and Dances of Nepal. Ethnic Folkways Library FE4101, 1964","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2986,27.71,85.31,,,25378,,0:01:27,2A47.A9,Sherpa Song ,Work Song; Hauling Song,"Composed and sung by Ang Dawa, who was the sirdar or head man of the group of Sherpa porters accompanying the Expedition",Ang Dawa,Male Voice,Men,,"Caspar Cronk, American Himalayan Expedition",1959,Smithsonian Folkways,"Songs and Dances of Nepal. Ethnic Folkways Library FE4101, 1964","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2423,27.71,85.32,,,26489,,0:01:52,2C42.B2,Chant Tamang,Religious Song,Religious recitation,Male solo,Male Voice,Men,,Bernard Pignede,1958,Chant du Monde,"Chants du Nepal. Le Chant Du Monde LDY 4175, 1958","Sound Archives of the CNRS & the Musée de l'Homme, Centre de Recherche en Etnomusicologie, http://archives.crem-cnrs.fr/; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
413,21.14,79.06,,,26995,,0:01:37,T91.3,Tharu Music,,Alternation between leader and unison chorus,"Female solo, female chorus, drum, cymbals",Female Voice; Female Voices; Drum; Cymbals,Women,,Steinhaus,,Previously Unpublished,"International Archives of Folk Music, UNESCO","Steinhaus, International Archives of Folk Music, UNESCO, Geneva; Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
414,21.14,79.06,,,26995,,0:00:57,T91.2,Tharu Song,,Female soloist in strained voice and cries,Female solo,Female Voice,Women,,Steinhaus,,Previously Unpublished,"International Archives of Folk Music, UNESCO","Steinhaus, International Archives of Folk Music, UNESCO, Geneva; Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
392,27.53,88.51,,,30050,,0:03:33,2C13.B4,Lamaistic Prayers,Prayer,Lamaistic prayers over drum,"Male monk chorus, drum",Male Voices; Drum,Men,,Serge Bourguignon,1955,Vogue Contrepoint,Musique Tibetaine Du Sikkim. Vogue-Contrepoint MC. 20.119,"Sound Archives of the CNRS & the Musée de l'Homme, Centre de Recherche en Etnomusicologie, http://archives.crem-cnrs.fr/; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
396,27.28,88.61,,,30050,,0:01:28,2A18.A2,Song of Lama Mendicants,Begging Song; Prayer; Door Todoor Singing,"Prayer song of a beggar monk, sung by monks raising funds for their journey door to door, not an uncommon practice for monks and pilgrims in this region","Male solo, monk","Male Voice, Monk",Men,,René Mario de Nebesky-Wojkowitz,1950-59,Athena,Tibet. Lieder Aus Dem Land Der Götter. Athena 53134G,"Phonogramm-Archiv der Österreichen Akademie der Wissenschaften; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
397,27.28,88.61,,,30050,Old audio file # T5415R16,0:02:06,2A18.B1,Supplication of a Reincarnated Lama,Supplication Song; Prayer,Male soloist in prayer,"Male solo, monk",Male Voice,Men,,René Mario de Nebesky-Wojkowitz,1950-59,Athena,Tibet. Lieder Aus Dem Land Der Götter. Athena 53134G,"Phonogramm-Archiv der Österreichen Akademie der Wissenschaften; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
399,27.28,88.61,,,30050,,0:02:08,2A18.B3,Calling for an Oracle-God,Spirit Song; Trance Song,"Song to put the medium in a prophetic trance and calling upon demonic guardian deities, performed at night","Male solo, monk",Male Voice,Men,,René Mario de Nebesky-Wojkowitz,1950-59,Athena,Tibet. Lieder Aus Dem Land Der Götter. Athena 53134G,"Phonogramm-Archiv der Österreichen Akademie der Wissenschaften; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
401,27.28,88.61,,,30050,,0:02:46,2A18.A3,Lamaistic Legend Song,Praise Song,About the good deeds of a pious Buddhist woman,"Wandering singer and pilgrims from Kham, drums",Voices; Drums,Mixed adults,,René Mario de Nebesky-Wojkowitz,1950-59,Athena,Tibet. Lieder Aus Dem Land Der Götter. Athena 53134G,"Phonogramm-Archiv der Österreichen Akademie der Wissenschaften; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
402,27.72,85.36,,,30050,,0:03:25,T90.A5.1,Prayer For Phaekpachenresig Argaloketeshora,Chant; Prayer; Religious Song,Buddhist chant,"Male chorus, bells, drums",Male Voices; Bells; Drums,Men,,David McAllester,1955,Previously Unpublished,David McAllester Nepal collection,"World Music Archives, Wesleyan University Library, Wesleyan University, Middletown, CT; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2837,27.53,88.51,,,30050,"WS15.05 contains entire cut, A10",0:02:03,2C13.A10B,Song of Lama Mendicants,Begging Song,Group of Lama beggars singing prayers accompanied by the hammer of drums,"Lama vocalists, drums",Male Voices; Drums,Men,,Serge Bourguignon,1955,Vogue Contrepoint,Musique Tibetaine Du Sikkim. Vogue-Contrepoint MC. 20.119,"Sound Archives of the CNRS & the Musée de l'Homme, Centre de Recherche en Etnomusicologie, http://archives.crem-cnrs.fr/; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2838,27.53,88.51,,,30050,"WS15.05 contains entire cut, A9 ",0:01:53,2C13.A9B,Song of Lama Mendicants,Begging Song; Prayer; Door Todoor Singing,"Prayer song of beggar monks, sung by monks raising funds for their journey door to door ",Group of men (lamas),Male Voices,Men,,Serge Bourguignon,1955,Vogue Contrepoint,Musique Tibetaine Du Sikkim. Vogue-Contrepoint MC. 20.119,"Sound Archives of the CNRS & the Musée de l'Homme, Centre de Recherche en Etnomusicologie, http://archives.crem-cnrs.fr/; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
9138,34.09,74.79,,,30050,,0:00:28,2C58.B14; CHB1B1.23,Thabchock Dechen,Prayer,"Prayer, choral and orchestral service called Thabchock Dechen",Choir of monks,Male Voices,Men,,Peter Crossley-Holland,1961,UNESCO,"Music of Tibetan Buddhism, UNESCO Collection Tibet, Volume 1, BM 30 L 2009","Fondación Inde-Europe de Nouveaux Dialogues; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
9304,27.33,88.61,,,30050,,0:00:28,2C58.A1; CHB2B3.18; CHB3A3.2,Chant of Supplication to the Guru Drakmar,Supplication Song; Chant,Song worshipping the Guru Drakmar,Choir of monks,Male Voices,Men,,Peter Crossley-Holland,1961,UNESCO,"A Musical Anthology of the Orient: Music of Tibet, Record I. UNESCO BM 30 L 2009, 1961","Fondación Inde-Europe de Nouveaux Dialogues; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
9320,27.33,88.61,,,30050,,0:00:28,2C58.A10; CHB3A3.11,Ritual for Attaining the Qualities of Spiritual Adepts,Ritual Song,Choral and orchestral service with text taken from the ancient book Rigzing Sogdrup,"Choir of monks, drum",Male Voices; Drums,Men,,Peter Crossley-Holland,1961,UNESCO,"A Musical Anthology of the Orient: Music of Tibet, Record I. UNESCO BM 30 L 2009, 1961","Fondación Inde-Europe de Nouveaux Dialogues; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
9385,27.28,88.56,,,30050,,0:00:33,2C58.B13; CHB2B3.21,Tampai Gyentsen; Banner of the Teaching,Evening Song; Song For Deity,Evening music played outside the monastery at sunset to help the deities back to their respective places,"Dungchen, gyaling, dunkar",Dungchen; Gyaling; Dunkar,,,Peter Crossley-Holland,1961,UNESCO,"A Musical Anthology of the Orient: Music of Tibet, Record I. UNESCO BM 30 L 2009, 1961","Fondación Inde-Europe de Nouveaux Dialogues; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
389,27.28,88.61,,,27028,,0:01:57,2A18.A4,Folk Song from Lhasa,Social Song,Campfire song,Male solo,Male Voice,Men,,René Mario de Nebesky-Wojkowitz,1950-59,Athena,Tibet. Lieder Aus Dem Land Der Götter. Athena 53134G,"Phonogramm-Archiv der Österreichen Akademie der Wissenschaften; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
390,27.28,88.61,,,27028,,0:01:41,2A18.A5,Dance Song from Eastern Tibet,Dance Song; Mountain Song,Wild dancing song consisting of mountain tunes,"Pilgrims from Kham, drums",Male Voices; Drums,Men,,René Mario de Nebesky-Wojkowitz,1950-59,Athena,Tibet. Lieder Aus Dem Land Der Götter. Athena 53134G,"Phonogramm-Archiv der Österreichen Akademie der Wissenschaften; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
391,27.53,88.51,,,27028,,0:01:59,2C13.A4,Love Song,Love Song; Caravan Song; Sentimental Song,"Sentimental song about a faithful fiancée whose lover has left in a caravan to Yatung, recorded at Pema-Yang-Tse Monastery",Two young women,2 Female Voices,Women,,Serge Bourguignon,1955,Vogue Contrepoint,Musique Tibetaine Du Sikkim. Vogue-Contrepoint MC. 20.119,"Sound Archives of the CNRS & the Musée de l'Homme, Centre de Recherche en Etnomusicologie, http://archives.crem-cnrs.fr/; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
393,27.53,88.51,,,27028,,0:01:21,2C13.A2,Dance of the Caravaneers,Caravan Song,"The men stand shoulder to shoulder and stomp the rhythm with their feet as they sing, recorded at Pema-Yang-Tse Monastery",Group of men,Male Voices,Men,,Serge Bourguignon,1955,Vogue Contrepoint,Musique Tibetaine Du Sikkim. Vogue-Contrepoint MC. 20.119,"Sound Archives of the CNRS & the Musée de l'Homme, Centre de Recherche en Etnomusicologie, http://archives.crem-cnrs.fr/; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
394,27.53,88.51,,,27028,,0:02:32,2C13.A3,Dance of Shigatse,Praise Song; Dance Song,"In a hostel on the caravan route a young woman dances before the caravaneers and sings the praises of Shigatse City and its golden roofs, recorded at Pema-Yang-Tse Monastery","Female solo, drum",Female Voice; Drum,Women,,Serge Bourguignon,1955,Vogue Contrepoint,Musique Tibetaine Du Sikkim. Vogue-Contrepoint MC. 20.119,"Sound Archives of the CNRS & the Musée de l'Homme, Centre de Recherche en Etnomusicologie, http://archives.crem-cnrs.fr/; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
395,27.53,88.51,,,27028,,0:02:27,2C13.A1,Song of the Caravaneers,Caravan Song; Drinking Song,"Caravaneers singing around a fire while drinking alcohol millet and smoking from a bamboo pipe, the singers give their breath to the song with tremendous physical effort, summoning great depth through repetition and exertion, recorded at Pema-Yang-Tse Monastery","Group of men, faint drum",Male Voices; Drum,Men,,Serge Bourguignon,1955,Vogue Contrepoint,Musique Tibetaine Du Sikkim. Vogue-Contrepoint MC. 20.119,"Sound Archives of the CNRS & the Musée de l'Homme, Centre de Recherche en Etnomusicologie, http://archives.crem-cnrs.fr/; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
398,27.28,88.61,,,27028,Voice over obscures track,0:01:17,2A18.A1,Caravan Bells and the Song of the Teamsters,Caravan Song,The happy song of the caravan leaders with bells,"Caravan teamsters, bells",Male Voices; Bells,Men,,René Mario de Nebesky-Wojkowitz,1950-59,Athena,Tibet. Lieder Aus Dem Land Der Götter. Athena 53134G,"Phonogramm-Archiv der Österreichen Akademie der Wissenschaften; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
400,27.28,88.61,,,27028,,0:03:44,2A18.A6,Extract from the Kesar Epic,Epic Song; Heroic Song,"Rare melodies, half sung-half spoken, The Epic of King Gesar is one of few oral epic traditions to survive as a performing art. Versions of the tale are performed in chantfable throughout Central Asia",Epic performer,Male Voice,Men,,René Mario de Nebesky-Wojkowitz,1950-59,Athena,Tibet. Lieder Aus Dem Land Der Götter. Athena 53134G,"Phonogramm-Archiv der Österreichen Akademie der Wissenschaften; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
